damagearea,endday,endmonth,endyear,firecause,locbunji,locdong,locgungu,locmenu,locsi,startday,startdayofweek,startmonth,starttime,startyear
0.01,23,03,2020,입산자실화,산79,갈운,양평,휴천,경남,23,월요일,03,17:21:00,2020
0.07,23,03,2020,입산자실화,산7-6,임평,양평,정안,경북,23,월요일,03,16:53:00,2020
0.3,23,03,2020,쓰레기소각,산1-1,산수,울주,장수,전남,23,월요일,03,14:27:00,2020
0.16,23,03,2020,입산자실화,179.0,소치,임실,진도,경기,23,월요일,03,13:28:00,2020
0.01,23,03,2020,기타,산29-21,삽교,광주,우정,경기,23,월요일,03,13:16:00,2020
1,23,03,2020,입산자실화,산70,무갑,남,송악,경기,23,월요일,03,13:14:00,2020
17,23,03,2020,쓰레기소각,산3,남포,이천,보개,울산,23,월요일,03,13:09:00,2020
0.01,23,03,2020,건축물화재비화,64.0,대자,금산,진접,전북,23,월요일,03,12:25:00,2020
0.06,23,03,2020,담뱃불실화,산72-1,모화,파주,동산,경기,23,월요일,03,11:12:00,2020
0.01,23,03,2020,입산자실화,산92-1,유현,서,서후,부산,23,월요일,03,02:01:00,2020
0.3,22,03,2020,담뱃불실화,산14-1,강촌,동두천,서종,경기,22,일요일,03,19:20:00,2020
0.01,22,03,2020,쓰레기소각,산87-1,방하,안동,사곡,충남,22,일요일,03,16:17:00,2020
0.3,22,03,2020,기타,산48-1,교로,화성,하남,경기,22,일요일,03,15:18:00,2020
0.02,22,03,2020,쓰레기소각,산2-1,구절,정읍,화촌,인천,22,일요일,03,14:37:00,2020
0.2,22,03,2020,건축물화재비화,산104,다목,봉화,진건,경기,22,일요일,03,14:05:00,2020
18.3,22,03,2020,농산부산물소각,산46-1,화동,여주,덕양,경북,22,일요일,03,13:14:00,2020
0.1,22,03,2020,담뱃불실화,103-1,사천,당진,대곶,경기,22,일요일,03,12:51:00,2020
0.5,22,03,2020,담뱃불실화,산103-3,금산,포천,금정,전북,22,일요일,03,12:30:00,2020
0.1,22,03,2020,쓰레기소각,산166,봉림,횡성,영덕,경북,22,일요일,03,12:10:00,2020
0.04,22,03,2020,쓰레기소각,산18-4,산계,울주,율,경기,22,일요일,03,11:38:00,2020
0.05,21,03,2020,입산자실화,175-8,두산,양평,남후,충남,21,토요일,03,16:36:00,2020
0.11,21,03,2020,입산자실화,산480,대대,안성,가창,경기,21,토요일,03,16:03:00,2020
0.05,21,03,2020,기타,산71,삼리,단양,백사,강원,21,토요일,03,15:36:00,2020
0.1,21,03,2020,입산자실화,산1040-2,도전,여수,양서,울산,21,토요일,03,14:08:00,2020
0.01,21,03,2020,기타,산132-3,세동,남양주,호명,경기,21,토요일,03,13:24:00,2020
0.1,21,03,2020,쓰레기소각,산8-1,자곡,동,가창,경기,21,토요일,03,13:00:00,2020
0.05,21,03,2020,건축물화재비화,산12,도정,상주,하점,충북,21,토요일,03,12:54:00,2020
0.03,21,03,2020,기타,산100,가산,달성,파평,전남,21,토요일,03,12:17:00,2020
0.17,21,03,2020,쓰레기소각,산4-11,맥금,고창,동부,경기,21,토요일,03,12:12:00,2020
0.2,21,03,2020,건축물화재비화,산32-1,무왕,창원,광탄,대전,21,토요일,03,12:06:00,2020
0.1,21,03,2020,쓰레기소각,산124-1,한운,순창,남산,경북,21,토요일,03,12:05:00,2020
0.03,21,03,2020,입산자실화,산30-1,나대,공주,소천,대구,21,토요일,03,10:28:00,2020
0.2,21,03,2020,입산자실화,산9,동백,파주,의창,전북,20,금요일,03,23:46:00,2020
0.01,20,03,2020,입산자실화,산26-5,오로,김천,용화,경남,20,금요일,03,21:52:00,2020
0.01,20,03,2020,농산부산물소각,산322-9,냉정,당진,삼남,전북,20,금요일,03,19:02:00,2020
0.1,20,03,2020,건축물화재비화,산2-10,신당,당진,홍해,충남,20,금요일,03,18:00:00,2020
0.02,20,03,2020,기타,산73-1,좌운,강화,산내,경기,20,금요일,03,16:55:00,2020
0.05,20,03,2020,입산자실화,산438,마,청양,의흥,경북,20,금요일,03,15:58:00,2020
0.1,20,03,2020,입산자실화,산33-1,삼지,영주,금사,충남,20,금요일,03,15:02:00,2020
0.2,20,03,2020,기타,산995-4,우계,하동,노성,충남,20,금요일,03,14:50:00,2020
4,20,03,2020,쓰레기소각,산72,화개,청도,일직,인천,20,금요일,03,14:40:00,2020
0.07,20,03,2020,입산자실화,산27,우복,나주,서탄,충남,20,금요일,03,12:32:00,2020
0.02,20,03,2020,건축물화재비화,산131,운곡,하동,목천,경북,20,금요일,03,09:59:00,2020
0.01,19,03,2020,담뱃불실화,산65-1,서하,고흥,노성,경남,19,목요일,03,19:49:00,2020
0.5,19,03,2020,담뱃불실화,산24-3,대덕,광주,중원,경북,19,목요일,03,18:10:00,2020
0.5,19,03,2020,담뱃불실화,산56,인산,보성,가창,전남,19,목요일,03,16:31:00,2020
0.02,19,03,2020,기타,산66-1,정상,전주,인덕,경남,19,목요일,03,16:30:00,2020
0.1,19,03,2020,담뱃불실화,산134-1,거일,구리,신림,전남,19,목요일,03,15:20:00,2020
0.16,19,03,2020,담뱃불실화,산42-8,부봉,울주,이반성,경기,19,목요일,03,15:19:00,2020
0.3,19,03,2020,기타,산94-1,대명,의성,비봉,전남,19,목요일,03,15:17:00,2020
0.2,19,03,2020,입산자실화,산92-1,대명,원주,회인,전북,19,목요일,03,14:45:00,2020
1,19,03,2020,입산자실화,산140-3,내석,예천,신안,경기,19,목요일,03,14:20:00,2020
200,20,03,2020,입산자실화,산144,장열,밀양,탄현,울산,19,목요일,03,13:51:00,2020
0.2,19,03,2020,쓰레기소각,산21,수월,광주,파주,경북,19,목요일,03,13:16:00,2020
2.2,19,03,2020,기타,577-41,영산,달성,남산,강원,19,목요일,03,12:38:00,2020
0.06,19,03,2020,담뱃불실화,208-1,토월,원주,사량,경북,19,목요일,03,12:13:00,2020
0.5,19,03,2020,입산자실화,산132-2,청기,노원,점동,경남,19,목요일,03,11:05:00,2020
0.01,19,03,2020,담뱃불실화,산28,괴정,나주,고금,경기,19,목요일,03,10:20:00,2020
0.09,19,03,2020,입산자실화,산39-4,덕봉,파주,처인,대구,19,목요일,03,09:34:00,2020
0.7,19,03,2020,기타,산19-10,다대,달서,웅포,강원,19,목요일,03,07:11:00,2020
0.06,19,03,2020,입산자실화,산121,하오안,하동,양성,서울,19,목요일,03,03:30:00,2020
0.8,18,03,2020,쓰레기소각,산21,용두,장수,산척,전남,18,수요일,03,17:04:00,2020
0.03,18,03,2020,담뱃불실화,산21,공근,함평,재산,경기,18,수요일,03,16:02:00,2020
0.01,18,03,2020,입산자실화,산229-8,현내,아산,물야,대구,18,수요일,03,13:16:00,2020
0.02,18,03,2020,건축물화재비화,산47-1,서동,안동,서석,경남,18,수요일,03,13:07:00,2020
0.05,18,03,2020,입산자실화,산47,상계,남양주,석문,전북,18,수요일,03,13:05:00,2020
0.03,18,03,2020,농산부산물소각,산51,부곡,합천,장안,전남,18,수요일,03,13:00:00,2020
0.1,18,03,2020,입산자실화,산51,남하,기장,일산동,충남,18,수요일,03,12:45:00,2020
0.03,18,03,2020,건축물화재비화,산6-4,위양,경주,동로,경북,18,수요일,03,11:06:00,2020
0.15,17,03,2020,담뱃불실화,산13-3,화산,양평,금사,경기,17,화요일,03,14:51:00,2020
0.01,17,03,2020,담뱃불실화,산77-4,석수,조치원,반포,경남,17,화요일,03,12:55:00,2020
0.1,17,03,2020,쓰레기소각,산264-1,비파,안양,소흘,부산,17,화요일,03,12:54:00,2020
0.03,17,03,2020,입산자실화,산102,나호,무안,서운,경북,17,화요일,03,12:11:00,2020
0.08,16,03,2020,기타,산103-1,삼가,안성,탑,경기,16,월요일,03,14:47:00,2020
0.08,16,03,2020,입산자실화,산53,덕적,여주,우천,세종,16,월요일,03,14:16:00,2020
0.06,16,03,2020,담뱃불실화,산16-1,자안,청도,파주,경기,16,월요일,03,08:30:00,2020
0.1,16,03,2020,기타,산25-2,상삼,연수,명호,전남,15,일요일,03,23:40:00,2020
0.5,15,03,2020,농산부산물소각,산46-1,하,강릉,단장,경기,15,일요일,03,18:00:00,2020
0.03,15,03,2020,건축물화재비화,산65,연정,홍천,신북,충남,15,일요일,03,16:32:00,2020
0.9,15,03,2020,농산부산물소각,산17,법흥,광명,은현,경기,15,일요일,03,16:19:00,2020
0.2,15,03,2020,기타,산82,장산,완주,옥도,경북,15,일요일,03,15:15:00,2020
6,15,03,2020,입산자실화,산29-6,좌운,포천,불은,인천,15,일요일,03,14:55:00,2020
0.04,15,03,2020,입산자실화,산215-1,노물,중,약산,강원,15,일요일,03,14:52:00,2020
0.06,15,03,2020,기타,산51,임곡,동,양양,강원,15,일요일,03,14:29:00,2020
0.03,15,03,2020,건축물화재비화,산52-1,망미,양평,분당,경기,15,일요일,03,14:00:00,2020
0.1,15,03,2020,입산자실화,산93,소성,의성,계곡,전북,15,일요일,03,14:00:00,2020
0.1,15,03,2020,건축물화재비화,산79,약암,시흥,신동,경기,15,일요일,03,13:13:00,2020
0.01,14,03,2020,입산자실화,산104,용천,고령,신북,울산,14,토요일,03,17:36:00,2020
0.03,14,03,2020,입산자실화,산1,오촌,함양,서,대구,14,토요일,03,15:53:00,2020
0.04,14,03,2020,입산자실화,산142-1,삼계,공주,성산,경기,14,토요일,03,15:09:00,2020
0.2,14,03,2020,농산부산물소각,산30-3,장암,장수,토성,경북,14,토요일,03,15:02:00,2020
0.03,14,03,2020,입산자실화,1357-8,옹천,진도,관인,경기,14,토요일,03,15:01:00,2020
0.1,14,03,2020,기타,산93,남호,화성,목,경북,14,토요일,03,13:10:00,2020
0.08,14,03,2020,쓰레기소각,산97,청현,당진,상북,경남,14,토요일,03,12:14:00,2020
0.03,14,03,2020,쓰레기소각,5-1,삼성당,중,집현,충남,14,토요일,03,12:01:00,2020
0.02,14,03,2020,농산부산물소각,산12-1,상아,안성,미탄,전북,14,토요일,03,11:50:00,2020
0.2,12,03,2020,농산부산물소각,산137-1,대자,파주,토지,전남,12,목요일,03,13:40:00,2020
0.03,12,03,2020,쓰레기소각,73-1,읍내,남양주,영순,경기,12,목요일,03,13:40:00,2020
0.03,12,03,2020,입산자실화,산22-1,삼성,춘천,남이,충남,12,목요일,03,12:46:00,2020
0.03,12,03,2020,농산부산물소각,산8,송천,안동,덕과,대전,12,목요일,03,12:31:00,2020
0.01,09,03,2020,쓰레기소각,산139-2,옥천,양평,홍천,경기,09,월요일,03,16:58:00,2020
0.01,09,03,2020,입산자실화,246-52,내방,공주,남이,경기,09,월요일,03,14:58:00,2020
0.1,09,03,2020,농산부산물소각,산65외 1필,대양,화천,원동,경기,09,월요일,03,13:51:00,2020
0.1,08,03,2020,기타,산264,도곡,홍천,양촌,강원,08,일요일,03,16:05:00,2020
0.01,08,03,2020,쓰레기소각,산18,대신,남양주,양촌,경북,08,일요일,03,15:34:00,2020
0.09,08,03,2020,쓰레기소각,384-10,영흥,고양,부북,경기,08,일요일,03,15:17:00,2020
0.1,08,03,2020,쓰레기소각,129-4,관성,김포,적성,충남,08,일요일,03,14:59:00,2020
0.7,08,03,2020,쓰레기소각,산30,차산,남,대덕,강원,08,일요일,03,14:12:00,2020
0.05,08,03,2020,입산자실화,산77,봉현,영암,북평,강원,08,일요일,03,13:30:00,2020
0.15,07,03,2020,쓰레기소각,산17-4,옥산,영덕,인제,경기,07,토요일,03,15:26:00,2020
0.02,07,03,2020,농산부산물소각,산119-4,자락,창원 마산합포,서천,경기,07,토요일,03,14:37:00,2020
0.14,07,03,2020,입산자실화,964-2,장림,이천,가산,경기,07,토요일,03,13:31:00,2020
0.01,06,03,2020,입산자실화,산36-13,양오,안동,북산,울산,06,금요일,03,17:39:00,2020
0.01,06,03,2020,농산부산물소각,산62-2,비산,달성,목포,전남,06,금요일,03,16:00:00,2020
0.01,06,03,2020,쓰레기소각,산113,나사,이천,도계,경북,06,금요일,03,14:34:00,2020
0.66,06,03,2020,기타,산23,어치,양평,양구,경남,06,금요일,03,14:00:00,2020
0.2,06,03,2020,담뱃불실화,산70-11,성덕,예천,목현,경기,06,금요일,03,13:48:00,2020
0.02,06,03,2020,기타,산89-5,인창,달성,녹전,경북,06,금요일,03,13:08:00,2020
0.06,05,03,2020,입산자실화,산120-1,회원,강화,구이,대구,05,목요일,03,20:19:00,2020
0.01,05,03,2020,입산자실화,산28-3,감천,파주,월롱,경기,05,목요일,03,18:43:00,2020
0.03,05,03,2020,건축물화재비화,산11-1,소양,금남,남한산성,경기,05,목요일,03,15:09:00,2020
1.5,05,03,2020,농산부산물소각,산31-2,읍남,거제,용문,경북,05,목요일,03,13:31:00,2020
0.07,04,03,2020,입산자실화,산85-9,용강,광명,초량,대구,04,수요일,03,19:51:00,2020
0.15,04,03,2020,입산자실화,산152,모아,파주,영산,인천,04,수요일,03,16:41:00,2020
0.07,04,03,2020,담뱃불실화,산23-2,문덕,춘천,구정,경기,04,수요일,03,14:35:00,2020
0.2,04,03,2020,건축물화재비화,산24-1,심정,봉화,도산,세종,04,수요일,03,13:55:00,2020
0.01,03,03,2020,입산자실화,산138-12,덕곡,창원,안의,경남,03,화요일,03,15:03:00,2020
0.01,24,02,2020,기타,450.0,율,영동,서부,경기,24,월요일,02,15:52:00,2020
0.01,24,02,2020,입산자실화,산42-1,금성,울주,화양,경기,24,월요일,02,14:42:00,2020
0.1,24,02,2020,농산부산물소각,산144,창곡,구미,진접,강원,24,월요일,02,12:58:00,2020
0.1,23,02,2020,건축물화재비화,산106-1,모곡,포항,웅천,경북,23,일요일,02,10:28:00,2020
0.02,21,02,2020,담뱃불실화,산47,황둔,남원,가북,경남,21,금요일,02,12:44:00,2020
0.01,20,02,2020,쓰레기소각,산36-1,구학,군위,청평,충북,20,목요일,02,16:12:00,2020
0.05,20,02,2020,농산부산물소각,산155,학의,여주,쌍림,울산,20,목요일,02,14:50:00,2020
0.01,19,02,2020,기타,산8-9,도일,동두천,우보,경북,19,수요일,02,19:27:00,2020
0.04,15,02,2020,입산자실화,산40-2,삼평,논산,구산,경북,15,토요일,02,13:37:00,2020
0.04,15,02,2020,입산자실화,53-1,중,파주,백령,전북,15,토요일,02,12:40:00,2020
0.15,11,02,2020,기타,산37,길성,안동,대산,경북,11,화요일,02,22:37:00,2020
0.06,11,02,2020,농산부산물소각,산14,속초,부평,도일,경기,11,화요일,02,16:47:00,2020
0.2,11,02,2020,기타,산26,상인,평택,강구,경기,11,화요일,02,14:52:00,2020
0.05,11,02,2020,입산자실화,22-7,부곡,논산,덕교,충남,11,화요일,02,14:46:00,2020
0.03,11,02,2020,입산자실화,718-8,상계,성남,이동,경기,11,화요일,02,13:08:00,2020
0.08,11,02,2020,담뱃불실화,산22-1,복성,달성,오천,경북,11,화요일,02,11:34:00,2020
0.1,10,02,2020,입산자실화,산98-9,별지,청송,포승,인천,10,월요일,02,21:43:00,2020
0.01,10,02,2020,농산부산물소각,723-1,신평,원주,서석,경기,10,월요일,02,12:04:00,2020
0.06,10,02,2020,건축물화재비화,산51,산대,진주,서원,충남,10,월요일,02,10:35:00,2020
0.03,09,02,2020,입산자실화,산2-1,상오,완주,정산,충남,09,일요일,02,23:10:00,2020
0.01,09,02,2020,담뱃불실화,산141,삼계,보은,남,경기,09,일요일,02,21:23:00,2020
0.03,09,02,2020,입산자실화,산385,세월,산청,내촌,대구,09,일요일,02,21:10:00,2020
0.01,09,02,2020,건축물화재비화,산83,정자,파주,귀래,경북,09,일요일,02,20:55:00,2020
0.4,09,02,2020,담뱃불실화,산3,묵어,파주,초이,강원,09,일요일,02,18:48:00,2020
0.03,09,02,2020,건축물화재비화,산109,장전평,강릉,신림,경남,09,일요일,02,15:48:00,2020
0.05,09,02,2020,입산자실화,산109,천전,춘천,청일,전북,09,일요일,02,15:30:00,2020
0.01,09,02,2020,기타,산58,금곡,통영,내가,충북,09,일요일,02,13:00:00,2020
0.01,08,02,2020,농산부산물소각,산166,용교,여주,해미,경남,08,토요일,02,17:50:00,2020
0.03,08,02,2020,입산자실화,산19,유교,완도,유구,경기,08,토요일,02,12:25:00,2020
0.01,08,02,2020,기타,39-8,화서,용인,성당,경기,08,토요일,02,12:11:00,2020
0.03,08,02,2020,쓰레기소각,산287,송정,익산,원북,강원,08,토요일,02,12:02:00,2020
0.03,08,02,2020,쓰레기소각,산144-42,부곡,안성,소원,강원,08,토요일,02,07:05:00,2020
0.01,06,02,2020,담뱃불실화,산71-3,당산,충주,조안,경남,06,목요일,02,15:32:00,2020
0.09,05,02,2020,건축물화재비화,산3-18,성동,봉화,영천,경기,05,수요일,02,14:31:00,2020
0.2,04,02,2020,농산부산물소각,산251-1,산해,봉화,진량,전남,04,화요일,02,15:28:00,2020
0.2,04,02,2020,건축물화재비화,463-1,광산,시흥,진량,경기,04,화요일,02,13:34:00,2020
0.05,04,02,2020,쓰레기소각,산57,교방,홍천,안강,전북,04,화요일,02,12:10:00,2020
0.06,04,02,2020,담뱃불실화,산6,화천,당진,우이,경기,04,화요일,02,11:16:00,2020
0.1,02,02,2020,입산자실화,산22-1,반곡,하남,외동,충북,02,일요일,02,18:48:00,2020
0.02,01,02,2020,기타,산544,귀단,화성,삼남,경북,01,토요일,02,18:14:00,2020
0.1,01,02,2020,기타,산60-3,삼회,고양,무주,경북,01,토요일,02,15:23:00,2020
0.03,01,02,2020,기타,527.0,달제,문경,우보,경기,01,토요일,02,14:25:00,2020
0.01,31,01,2020,기타,산28,상안,여주,화암,강원,31,금요일,01,13:20:00,2020
0.03,31,01,2020,쓰레기소각,999-10,춘화,공주,일죽,충남,31,금요일,01,11:11:00,2020
0.03,30,01,2020,기타,산59-29,작곡,포천,춘양,경기,30,목요일,01,13:33:00,2020
0.07,29,01,2020,입산자실화,422-16,현,안성,조안,경기,29,수요일,01,13:46:00,2020
0.02,27,01,2020,담뱃불실화,242-5,신현,동두천,대술,경기,27,월요일,01,14:00:00,2020
0.06,27,01,2020,기타,산5,난산,횡성,감포,경북,27,월요일,01,11:15:00,2020
0.16,27,01,2020,쓰레기소각,산3-71,운수,파주,선원,경기,27,월요일,01,08:30:00,2020
0.7,27,01,2020,입산자실화,산2-8,기지,봉화,봉현,충남,26,일요일,01,20:48:00,2020
0.01,26,01,2020,담뱃불실화,산14-3,영송,밀양,조종,경기,26,일요일,01,14:28:00,2020
0.05,24,01,2020,입산자실화,산11,장림,포천,녹전,경기,24,금요일,01,15:30:00,2020
0.15,24,01,2020,담뱃불실화,산104,창포,양주,장호원,경기,24,금요일,01,13:18:00,2020
0.1,23,01,2020,기타,산154,호명,군산,해미,강원,23,목요일,01,12:58:00,2020
0.01,22,01,2020,기타,240.0,안흥,포천,쌍암,경기,22,수요일,01,16:56:00,2020
0.01,22,01,2020,건축물화재비화,산64,국수,강화,단산,경북,22,수요일,01,14:16:00,2020
0.01,21,01,2020,입산자실화,산106,노성,완도,영월,경남,21,화요일,01,13:20:00,2020
0.05,21,01,2020,기타,산27-1,금곡,양양,월롱,경기,21,화요일,01,12:22:00,2020
0.03,18,01,2020,건축물화재비화,산28-26,신흥,성남,진인,경기,18,토요일,01,16:29:00,2020
0.05,18,01,2020,입산자실화,산85-7,이의,여수,임계,전북,18,토요일,01,14:53:00,2020
0.01,18,01,2020,기타,산125,문암,해남,춘양,경기,18,토요일,01,13:01:00,2020
